congress;district;state;party;name;dwnom1;dwnom2
 80; 9;TEXAS;Democrat;THOMPSON;-0,101; 0,812
 80;10;TEXAS;Democrat;JOHNSON  L.;-0,220; 0,924
 80;11;TEXAS;Democrat;POAGE  W.; 0,002; 0,883
 80;12;TEXAS;Democrat;LUCAS  W.; 0,112; 0,991
 80;13;TEXAS;Democrat;GOSSETT  E.; 0,106; 0,992
 80;14;TEXAS;Democrat;LYLE  J.;-0,122; 1,001
 80;15;TEXAS;Democrat;WEST  M.; 0,264; 1,011
 80;16;TEXAS;Democrat;THOMASON;-0,145; 0,510
 80;16;TEXAS;Democrat;REGAN  K.; 0,139; 0,957
 80;17;TEXAS;Democrat;BURLESON; 0,047; 0,836
 80;18;TEXAS;Democrat;WORLEY  E.;-0,093; 0,897
 80;19;TEXAS;Democrat;MAHON  G.;-0,084; 0,863
 80;20;TEXAS;Democrat;KILDAY  P.; 0,005; 0,682
 80;21;TEXAS;Democrat;FISHER  O.; 0,121; 0,892
 80; 1;UTAH;Democrat;GRANGER  W.;-0,253;-0,056
 80; 2;UTAH;Republican;DAWSON  W.; 0,197;-0,380
 80; 1;VERMONT;Republican;PLUMLEY  C.; 0,276;-0,195
 80; 1;VIRGINI;Democrat;BLAND  S.;-0,008; 0,927
 80; 2;VIRGINI;Democrat;HARDY  P.;-0,066; 0,789
 80; 3;VIRGINI;Democrat;GARY  J.;-0,030; 0,674
 80; 4;VIRGINI;Democrat;DREWRY  P.; 0,106; 1,024
 80; 4;VIRGINI;Democrat;ABBITT  W.; 0,068; 0,888
 80; 5;VIRGINI;Democrat;STANLEY  T.; 0,119; 0,897
 80; 6;VIRGINI;Democrat;ALMOND  J.; 0,044; 0,654
 80; 7;VIRGINI;Democrat;HARRISON; 0,079; 0,986
 80; 8;VIRGINI;Democrat;SMITH  H.; 0,086; 0,909
 80; 9;VIRGINI;Democrat;FLANNAGAN;-0,162; 0,555
 80; 1;WASHING;Republican;JONES  H.; 0,083;-0,899
 80; 2;WASHING;Democrat;JACKSON  H.;-0,331;-0,114
 80; 3;WASHING;Republican;MACK  R.; 0,115;-0,447
 80; 4;WASHING;Republican;HOLMES  H.; 0,122;-0,413
 80; 5;WASHING;Republican;HORAN  W.; 0,202;-0,175
 80; 6;WASHING;Republican;TOLLEFSON; 0,009;-0,618
 80; 1;WEST VI;Republican;LOVE  F.; 0,324;-0,747
 80; 2;WEST VI;Republican;SNYDER  M.; 0,147;-0,674
 80; 3;WEST VI;Republican;ROHRBOUGH; 0,240;-0,257
 80; 4;WEST VI;Republican;ELLIS  H.; 0,511;-0,309
 80; 5;WEST VI;Democrat;KEE  J.;-0,320;-0,055
 80; 6;WEST VI;Democrat;HEDRICK  E.;-0,144;-0,011
 80; 1;WISCONS;Republican;SMITH  L.; 0,396;-0,139
 80; 2;WISCONS;Republican;DAVIS  G.R.; 0,334;-0,274
 80; 3;WISCONS;Republican;STEVENSON; 0,166;-0,420
 80; 4;WISCONS;Republican;BROPHY  J.; 0,113;-0,862
 80; 5;WISCONS;Republican;KERSTEN  C.; 0,152;-0,667
 80; 6;WISCONS;Republican;KEEFE  F.; 0,202;-0,367
 80; 7;WISCONS;Republican;MURRAY  R.; 0,254;-0,425
 80; 8;WISCONS;Republican;BYRNES  J.; 0,370;-0,456
 80; 9;WISCONS;Republican;HULL  M.; 0,028;-0,456
 80;10;WISCONS;Republican;O'KONSKI; 0,124;-0,043
 80; 1;WYOMING;Republican;BARRETT  F.; 0,304;-0,110
 81; 0;USA;Democrat;TRUMAN;-0,276; 0,016
 81; 1;ALABAMA;Democrat;BOYKIN  F.;-0,026; 0,793
 81; 2;ALABAMA;Democrat;GRANT  G.;-0,034; 0,999
 81; 3;ALABAMA;Democrat;ANDREWS  G.; 0,005; 1,004
 81; 4;ALABAMA;Democrat;HOBBS  S.;-0,086; 1,093
 81; 5;ALABAMA;Democrat;RAINS  A.;-0,189; 0,889
 81; 6;ALABAMA;Democrat;DEGRAFFENRI;-0,176; 0,977
 81; 7;ALABAMA;Democrat;ELLIOTT  C.;-0,199; 0,799
 81; 8;ALABAMA;Democrat;JONES  R.;-0,232; 0,887
 81; 9;ALABAMA;Democrat;BATTLE  L.;-0,084; 0,842
 81; 1;ARIZONA;Democrat;MURDOCK  J.;-0,249; 0,407
 81; 2;ARIZONA;Democrat;PATTEN  H.;-0,033; 0,438
 81; 1;ARKANSA;Democrat;GATHINGS; 0,083; 0,927
 81; 2;ARKANSA;Democrat;MILLS  W.;-0,116; 0,904
 81; 3;ARKANSA;Democrat;TRIMBLE  J.;-0,237; 0,916
 81; 4;ARKANSA;Democrat;TACKETT  B.;-0,011; 0,841
 81; 5;ARKANSA;Democrat;HAYS  B.;-0,165; 0,689
 81; 6;ARKANSA;Democrat;NORRELL  W.; 0,051; 0,988
 81; 7;ARKANSA;Democrat;HARRIS  O.;-0,061; 0,901
 81; 1;CALIFOR;Republican;SCUDDER  H.; 0,302;-0,418
 81; 2;CALIFOR;Democrat;ENGLE  C.;-0,094; 0,116
 81; 3;CALIFOR;Republican;JOHNSON  L.; 0,124;-0,278
 81; 4;CALIFOR;Democrat;HAVENNER;-0,350;-0,047
 81; 5;CALIFOR;Republican;WELCH  R.;-0,169;-1,011
 81; 5;CALIFOR;Democrat;SHELLEY  J.;-0,319;-0,058
 81; 6;CALIFOR;Democrat;MILLER  G.;-0,394; 0,226
 81; 7;CALIFOR;Republican;ALLEN  J.; 0,231;-0,394
 81; 8;CALIFOR;Republican;ANDERSON; 0,271;-0,047
 81; 9;CALIFOR;Democrat;WHITE  C.;-0,111; 0,006
 81;10;CALIFOR;Republican;WERDEL  T.; 0,440;-0,168
 81;11;CALIFOR;Republican;BRAMBLETT; 0,294;-0,243
 81;12;CALIFOR;Republican;NIXON  R.; 0,174;-0,346
 81;13;CALIFOR;Republican;POULSON  N.; 0,195;-0,484
 81;14;CALIFOR;Democrat;DOUGLAS  H.;-0,528;-0,217
 81;15;CALIFOR;Republican;MCDONOUGH; 0,148;-0,425
 81;16;CALIFOR;Republican;JACKSON  D.; 0,245;-0,387
 81;17;CALIFOR;Democrat;KING  C.;-0,384; 0,130
 81;18;CALIFOR;Democrat;DOYLE  C.;-0,300; 0,084
 81;19;CALIFOR;Democrat;HOLIFIELD;-0,422; 0,258
 81;20;CALIFOR;Republican;HINSHAW  C.; 0,171;-0,328
 81;21;CALIFOR;Democrat;SHEPPARD;-0,185; 0,283
 81;22;CALIFOR;Republican;PHILLIPS; 0,432;-0,274
 81;23;CALIFOR;Democrat;MCKINNON;-0,196;-0,013
 81; 1;COLORAD;Democrat;CARROLL  J.;-0,452; 0,163
 81; 2;COLORAD;Republican;HILL  W.; 0,245;-0,151
 81; 3;COLORAD;Democrat;MARSALIS;-0,271; 0,258
 81; 4;COLORAD;Democrat;ASPINALL;-0,275; 0,333
 81; 1;CONNECT;Democrat;RIBICOFF;-0,149;-0,409
 81; 2;CONNECT;Democrat;WOODHOUSE;-0,362; 0,000
 81; 3;CONNECT;Democrat;MCGUIRE  J.;-0,319;-0,177
 81; 4;CONNECT;Republican;LODGE  J.; 0,076;-0,716
 81; 5;CONNECT;Republican;PATTERSON; 0,140;-0,733
 81;99;CONNECT;Republican;SADLAK  A.; 0,200;-0,655
 81; 1;DELAWAR;Republican;BOGGS  J.; 0,197;-0,457
 81; 1;FLORIDA;Democrat;PETERSON;-0,045; 0,812
 81; 2;FLORIDA;Democrat;BENNETT  C.;-0,017; 0,636
 81; 3;FLORIDA;Democrat;SIKES  R.;-0,046; 0,902
 81; 4;FLORIDA;Democrat;SMATHERS;-0,096; 0,834
 81; 5;FLORIDA;Democrat;HERLONG  A.; 0,063; 0,714
 81; 6;FLORIDA;Democrat;ROGERS  D.; 0,027; 0,823
 81; 1;GEORGIA;Democrat;PRESTON  P.;-0,061; 0,918
 81; 2;GEORGIA;Democrat;COX  E.; 0,133; 1,130
 81; 3;GEORGIA;Democrat;PACE  S.;-0,053; 0,982
 81; 4;GEORGIA;Democrat;CAMP  A.;-0,094; 0,985
 81; 5;GEORGIA;Democrat;DAVIS  J.; 0,121; 0,897
 81; 6;GEORGIA;Democrat;VINSON  C.;-0,122; 0,838
 81; 7;GEORGIA;Democrat;LANHAM  H.;-0,201; 0,876
 81; 8;GEORGIA;Democrat;WHEELER  W.; 0,173; 0,985
 81; 9;GEORGIA;Democrat;WOOD  J.; 0,206; 1,065
 81;10;GEORGIA;Democrat;BROWN  P.;-0,107; 0,997
 81; 1;IDAHO;Democrat;WHITE  C.;-0,020; 0,168
 81; 2;IDAHO;Republican;SANBORN  J.; 0,396;-0,272
 81; 1;ILLINOI;Democrat;DAWSON  W.;-0,492; 0,160
 81; 2;ILLINOI;Democrat;O'HARA  B.;-0,486;-0,129
 81; 3;ILLINOI;Democrat;LINEHAN  N.;-0,279;-0,331
 81; 4;ILLINOI;Democrat;BUCKLEY  J.;-0,288;-0,225
 81; 5;ILLINOI;Democrat;GORSKI   M.;-0,315;-0,136
 81; 6;ILLINOI;Democrat;O'BRIEN  T.;-0,277;-0,207
 81; 7;ILLINOI;Democrat;SABATH  A.;-0,455;-0,252
 81; 8;ILLINOI;Democrat;GORDON  T.;-0,371;-0,106
 81; 9;ILLINOI;Democrat;YATES  S.;-0,414;-0,381
 81;10;ILLINOI;Republican;HOFFMAN  R.; 0,297;-0,200
 81;11;ILLINOI;Democrat;CHESNEY  C.;-0,208;-0,293
 81;12;ILLINOI;Republican;JONAS  E.; 0,254;-0,304
 81;13;ILLINOI;Republican;CHURCH  R.; 0,460;-0,329
 81;14;ILLINOI;Republican;REED  C.; 0,372;-0,261
 81;15;ILLINOI;Republican;MASON  N.; 0,550; 0,041
 81;16;ILLINOI;Republican;ALLEN  L.; 0,356;-0,197
 81;17;ILLINOI;Republican;ARENDS  L.; 0,292;-0,311
 81;18;ILLINOI;Republican;VELDE  H.; 0,365;-0,172
 81;19;ILLINOI;Republican;CHIPERFIELD; 0,308;-0,406
 81;20;ILLINOI;Republican;SIMPSON  S.; 0,304; 0,007
 81;21;ILLINOI;Democrat;MACK  P.;-0,299;-0,125
 81;22;ILLINOI;Republican;MCMILLEN; 0,288;-0,152
 81;23;ILLINOI;Republican;JENISON  E.; 0,442;-0,278
 81;24;ILLINOI;Republican;VURSELL  C.; 0,413;-0,280
 81;25;ILLINOI;Democrat;PRICE  C.;-0,404; 0,230
 81;26;ILLINOI;Republican;BISHOP  C.; 0,405;-0,516
 81; 1;INDIANA;Democrat;MADDEN  R.;-0,375; 0,035
 81; 2;INDIANA;Republican;HALLECK  C.; 0,269;-0,381
 81; 3;INDIANA;Democrat;CROOK  T.;-0,313; 0,046
 81; 4;INDIANA;Democrat;KRUSE  E.;-0,106; 0,248
 81; 5;INDIANA;Democrat;WALSH  J.;-0,371;-0,112
 81; 6;INDIANA;Republican;HARDEN  C.; 0,262;-0,257
 81; 7;INDIANA;Democrat;NOLAND  J.;-0,239; 0,267
 81; 8;INDIANA;Democrat;DENTON  W.;-0,288; 0,152
 81; 9;INDIANA;Republican;WILSON  E.; 0,338;-0,221
 81;10;INDIANA;Republican;HARVEY  R.; 0,271;-0,128
 81;11;INDIANA;Democrat;JACOBS  A.;-0,234; 0,152
 81; 1;IOWA;Republican;MARTIN  T.; 0,313;-0,014
 81; 2;IOWA;Republican;TALLE  H.; 0,262;-0,095
 81; 3;IOWA;Republican;GROSS  H.; 0,385;-0,581
 81; 4;IOWA;Republican;LECOMPTE; 0,259;-0,155
 81; 5;IOWA;Republican;CUNNINGHAM; 0,196;-0,242
 81; 6;IOWA;Republican;DOLLIVER; 0,284;-0,015
 81; 7;IOWA;Republican;JENSEN  B.; 0,381; 0,095
 81; 8;IOWA;Republican;HOEVEN  C.; 0,286;-0,040
 81; 1;KANSAS;Republican;COLE  A.; 0,264;-0,190
 81; 2;KANSAS;Republican;SCRIVNER; 0,440;-0,198
 81; 3;KANSAS;Republican;MEYER  H.; 0,353;-0,063
 81; 4;KANSAS;Republican;REES  E.; 0,331;-0,182
 81; 5;KANSAS;Republican;HOPE  C.; 0,192;-0,103
 81; 6;KANSAS;Republican;SMITH  W.; 0,558; 0,410
 81; 1;KENTUCK;Democrat;GREGORY  N.;-0,157; 0,945
 81; 2;KENTUCK;Democrat;WHITAKER;-0,249; 0,967
 81; 3;KENTUCK;Republican;MORTON  T.; 0,127;-0,207
 81; 4;KENTUCK;Democrat;CHELF  F.;-0,136; 0,618
 81; 5;KENTUCK;Democrat;SPENCE  B.;-0,261; 0,444
 81; 6;KENTUCK;Democrat;UNDERWOOD;-0,239; 0,730
 81; 7;KENTUCK;Democrat;PERKINS  C.;-0,306; 0,349
 81; 8;KENTUCK;Democrat;BATES  J.;-0,221; 0,697
 81; 9;KENTUCK;Republican;GOLDEN  J.; 0,259;-0,230
 81; 1;LOUISIA;Democrat;HEBERT;-0,001; 0,668
 81; 2;LOUISIA;Democrat;BOGGS;-0,160; 0,608
 81; 3;LOUISIA;Democrat;WILLIS;-0,020; 1,004
 81; 4;LOUISIA;Democrat;BROOKS;-0,040; 0,838
 81; 5;LOUISIA;Democrat;PASSMAN; 0,067; 0,911
 81; 6;LOUISIA;Democrat;MORRISON;-0,095; 0,589
 81; 7;LOUISIA;Democrat;LARCADE; 0,034; 0,776
 81; 8;LOUISIA;Democrat;ALLEN;-0,002; 0,820
 81; 1;MAINE;Republican;HALE  R.; 0,192;-0,321
 81; 2;MAINE;Republican;NELSON  C.; 0,234;-0,519
 81; 3;MAINE;Republican;FELLOWS  F.; 0,384; 0,009
 81; 1;MARYLAN;Republican;MILLER  E.; 0,318;-0,298
 81; 2;MARYLAN;Democrat;BOLTON  W.; 0,009; 0,418
 81; 3;MARYLAN;Democrat;GARMATZ  E.;-0,203; 0,007
 81; 4;MARYLAN;Democrat;FALLON  G.;-0,048;-0,011
 81; 5;MARYLAN;Democrat;SASSCER  L.;-0,107; 0,151
 81; 6;MARYLAN;Republican;BEALL  J.; 0,194;-0,613
 81; 1;MASSACH;Republican;HESELTON; 0,084;-0,939
 81; 2;MASSACH;Democrat;FURCOLO  F.;-0,272;-0,052
 81; 3;MASSACH;Democrat;PHILBIN  P.;-0,107;-0,203
 81; 4;MASSACH;Democrat;DONOHUE  H.;-0,182;-0,211
 81; 5;MASSACH;Republican;ROGERS  E.; 0,082;-0,458
 81; 6;MASSACH;Republican;BATES  G.; 0,184;-0,458
 81; 6;MASSACH;Republican;BATES  W.; 0,223;-0,613
 81; 7;MASSACH;Democrat;LANE  T.;-0,227;-0,097
 81; 8;MASSACH;Republican;GOODWIN  A.; 0,306;-0,698
 81; 9;MASSACH;Republican;NICHOLSON; 0,396;-0,004
 81;10;MASSACH;Republican;HERTER  C.; 0,162;-0,708
 81;11;MASSACH;Democrat;KENNEDY  J.;-0,230;-0,198
 81;12;MASSACH;Democrat;MCCORMACK;-0,261; 0,084
 81;13;MASSACH;Republican;WIGGLESWORT; 0,198;-0,743
 81;14;MASSACH;Republican;MARTIN  J.; 0,153;-0,564
 81; 1;MICHIGA;Democrat;SADOWSKI;-0,698;-1,188
 81; 2;MICHIGA;Republican;MICHENER; 0,224;-0,305
 81; 3;MICHIGA;Republican;SHAFER  P.; 0,489;-0,056
 81; 4;MICHIGA;Republican;HOFFMAN  C.; 0,651; 0,053
 81; 5;MICHIGA;Republican;FORD  G.; 0,206;-0,614
 81; 6;MICHIGA;Republican;BLACKNEY; 0,254;-0,261
 81; 7;MICHIGA;Republican;WOLCOTT  J.; 0,316;-0,373
 81; 8;MICHIGA;Republican;CRAWFORD; 0,438; 0,113
 81; 9;MICHIGA;Republican;ENGEL  A.; 0,094;-0,780
 81;10;MICHIGA;Republican;WOODRUFF; 0,446;-0,120
 81;11;MICHIGA;Republican;POTTER  C.; 0,278;-0,351
 81;12;MICHIGA;Republican;BENNETT  J.; 0,175;-0,128
 81;13;MICHIGA;Democrat;O'BRIEN  G.;-0,268;-0,204
 81;14;MICHIGA;Democrat;RABAUT  L.;-0,259;-0,197
 81;15;MICHIGA;Democrat;DINGELL  J.;-0,341;-0,218
 81;16;MICHIGA;Democrat;LESINSKI;-0,340;-0,309
 81;17;MICHIGA;Republican;DONDERO  J.; 0,343;-0,214
 81; 1;MINNESO;Republican;ANDRESEN; 0,328;-0,051
 81; 2;MINNESO;Republican;O'HARA  J.; 0,370; 0,105
 81; 3;MINNESO;Democrat;WIER  R.;-0,893;-0,096
 81; 4;MINNESO;Democrat;MCCARTHY;-0,324; 0,020
 81; 5;MINNESO;Republican;JUDD  W.; 0,107;-0,523
 81; 6;MINNESO;Democrat;MARSHALL;-0,174; 0,274
 81; 7;MINNESO;Republican;ANDERSEN; 0,278; 0,023
 81; 8;MINNESO;Democrat;BLATNIK  J.;-0,489; 0,206
 81; 9;MINNESO;Republican;HAGEN  H.; 0,131;-0,005
 81; 1;MISSISS;Democrat;RANKIN  J.; 0,271; 0,974
 81; 2;MISSISS;Democrat;WHITTEN  J.; 0,064; 1,087
 81; 3;MISSISS;Democrat;WHITTINGTON; 0,085; 1,183
 81; 4;MISSISS;Democrat;ABERNETHY; 0,127; 0,994
 81; 5;MISSISS;Democrat;WINSTEAD; 0,113; 0,990
 81; 6;MISSISS;Democrat;COLMER  W.; 0,104; 1,003
 81; 7;MISSISS;Democrat;WILLIAMS; 0,127; 0,983
 81; 1;MISSOUR;Democrat;MAGEE  C.;-0,315; 0,708
 81; 2;MISSOUR;Democrat;MOULDER  M.;-0,198; 0,294
 81; 3;MISSOUR;Democrat;WELCH  P.;-0,303; 0,199
 81; 4;MISSOUR;Democrat;IRVING  T.;-0,258;-0,325
 81; 5;MISSOUR;Democrat;BOLLING  R.;-0,456; 0,231
 81; 6;MISSOUR;Democrat;CHRISTOPHER;-0,415; 0,407
 81; 7;MISSOUR;Republican;SHORT  D.; 0,429; 0,138
 81; 8;MISSOUR;Democrat;CARNAHAN;-0,295; 0,162
 81; 9;MISSOUR;Democrat;CANNON  C.;-0,085; 0,435
 81;10;MISSOUR;Democrat;JONES  P.;-0,150; 0,787
 81;11;MISSOUR;Democrat;SULLIVAN;-0,316;-0,025
 81;12;MISSOUR;Democrat;KARST  R.;-0,389; 0,200
 81;13;MISSOUR;Democrat;KARSTEN  F.;-0,445; 0,048
 81; 1;MONTANA;Democrat;MANSFIELD;-0,272; 0,050
 81; 2;MONTANA;Republican;D'EWART; 0,289;-0,062
 81; 1;NEBRASK;Republican;CURTIS  C.; 0,385; 0,067
 81; 2;NEBRASK;Democrat;O'SULLIVAN;-0,393;-0,085
 81; 3;NEBRASK;Republican;STEFAN  K.; 0,279;-0,003
 81; 4;NEBRASK;Republican;MILLER  A.; 0,365; 0,036
 81; 1;NEVADA;Democrat;BARING  W.;-0,207; 0,191
 81; 1;NEW HAM;Republican;MERROW  C.; 0,137;-0,290
 81; 2;NEW HAM;Republican;COTTON  N.; 0,243;-0,413
 81; 1;NEW JER;Republican;WOLVERTON; 0,039;-0,667
 81; 2;NEW JER;Republican;HAND  T.; 0,184;-0,883
 81; 3;NEW JER;Republican;AUCHINCLOSS; 0,185;-0,560
 81; 4;NEW JER;Democrat;HOWELL  C.;-0,312;-0,157
 81; 5;NEW JER;Republican;EATON  C.; 0,189;-0,144
 81; 6;NEW JER;Republican;CASE  C.; 0,011;-0,817
 81; 7;NEW JER;Republican;WIDNALL  W.; 0,147;-0,681
 81; 8;NEW JER;Republican;CANFIELD; 0,013;-1,001
 81; 9;NEW JER;Republican;TOWE  H.; 0,293;-0,507
 81;10;NEW JER;Democrat;RODINO  P.;-0,319;-0,171
 81;11;NEW JER;Democrat;ADDONIZIO;-0,342;-0,190
 81;12;NEW JER;Republican;KEAN  R.; 0,168;-1,028
 81;13;NEW JER;Democrat;NORTON  M.;-0,379; 0,009
 81;14;NEW JER;Democrat;HART  E.;-0,250;-0,211
 81;98;NEW MEX;Democrat;MILES  J.;-0,126; 0,531
 81;98;NEW MEX;Democrat;FERNANDEZ;-0,066; 0,438
 81; 1;NEW YOR;Republican;MACY  W.; 0,463;-0,364
 81; 2;NEW YOR;Republican;HALL  L.W.; 0,223;-0,489
 81; 3;NEW YOR;Republican;LATHAM  H.; 0,206;-0,602
 81; 4;NEW YOR;Democrat;CLEMENTE;-0,288;-0,241
 81; 5;NEW YOR;Democrat;QUINN  T.;-0,253;-0,412
 81; 6;NEW YOR;Democrat;DELANEY  J.;-0,229; 0,036
 81; 7;NEW YOR;Democrat;HELLER  L.;-0,457;-0,035
 81; 8;NEW YOR;Democrat;PFEIFER  J.;-0,384;-0,325
 81; 9;NEW YOR;Democrat;KEOGH  E.;-0,347; 0,046
 81;10;NEW YOR;Democrat;KELLY;-0,328;-0,163
 81;11;NEW YOR;Democrat;HEFFERNAN;-0,346;-0,222
 81;12;NEW YOR;Democrat;ROONEY  J.;-0,369; 0,124
 81;13;NEW YOR;Democrat;O'TOOLE  D.;-0,331;-0,375
 81;14;NEW YOR;Democrat;MULTER  A.;-0,568; 0,102
 81;15;NEW YOR;Democrat;CELLER  E.;-0,413;-0,196
 81;16;NEW YOR;Democrat;MURPHY  J.;-0,334; 0,030
 81;17;NEW YOR;Republican;COUDERT  F.; 0,187;-0,916
 81;18;NEW YOR;Other;MARCANTONIO;-0,657;-1,104
 81;19;NEW YOR;Democrat;KLEIN  A.;-0,652;-0,170
 81;20;NEW YOR;Other;ROOSEVELT;-0,585;-0,060
 81;21;NEW YOR;Republican;JAVITS  J.;-0,232;-0,973
 81;22;NEW YOR;Democrat;POWELL  A.;-1,149;-0,470
 81;23;NEW YOR;Democrat;LYNCH  W.;-0,332;-0,154
 81;24;NEW YOR;Democrat;DOLLINGER;-0,639;-0,392
 81;25;NEW YOR;Democrat;BUCKLEY  C.;-0,415; 0,055
 81;26;NEW YOR;Democrat;MCGRATH  C.;-0,317;-0,251
 81;27;NEW YOR;Republican;GWINN  R.; 0,403;-0,384
 81;28;NEW YOR;Republican;GAMBLE  R.; 0,236;-0,547
 81;29;NEW YOR;Republican;ST. GEORGE; 0,334;-0,728
 81;30;NEW YOR;Republican;LEFEVRE  J.; 0,265;-0,388
 81;31;NEW YOR;Republican;KEARNEY  B.; 0,181;-0,611
 81;32;NEW YOR;Democrat;BYRNE  W.;-0,326; 0,010
 81;33;NEW YOR;Republican;TAYLOR  D.; 0,176;-0,655
 81;34;NEW YOR;Republican;KILBURN  C.; 0,318;-0,056
 81;35;NEW YOR;Democrat;DAVIES  J.;-0,210; 0,059
 81;36;NEW YOR;Republican;RIEHLMAN; 0,193;-0,697
 81;37;NEW YOR;Republican;HALL  E.A.; 0,148;-0,725
 81;38;NEW YOR;Republican;TABER  J.; 0,536;-0,392
 81;39;NEW YOR;Republican;COLE  W.; 0,272;-0,232
 81;40;NEW YOR;Republican;KEATING  K.; 0,125;-0,937
 81;41;NEW YOR;Republican;WADSWORTH; 0,270; 0,090
 81;42;NEW YOR;Republican;PFEIFFER; 0,179;-0,740
 81;43;NEW YOR;Democrat;TAURIELLO;-0,282;-0,589
 81;44;NEW YOR;Democrat;GORSKI  C.;-0,354;-0,325
 81;45;NEW YOR;Republican;REED  D.; 0,527;-0,210
 81; 1;NORTH C;Democrat;BONNER  H.;-0,046; 0,981
 81; 2;NORTH C;Democrat;KERR  J.;-0,085; 0,788
 81; 3;NORTH C;Democrat;BARDEN  G.; 0,078; 1,002
 81; 4;NORTH C;Democrat;COOLEY  H.;-0,102; 0,819
 81; 5;NORTH C;Democrat;CHATHAM  R.; 0,008; 0,756
 81; 6;NORTH C;Democrat;DURHAM  C.;-0,024; 0,779
 81; 7;NORTH C;Democrat;CARLYLE  F.; 0,038; 0,886
 81; 8;NORTH C;Democrat;DEANE  C.;-0,214; 0,657
 81; 9;NORTH C;Democrat;DOUGHTON; 0,098; 0,998
 81;10;NORTH C;Democrat;JONES  H.;-0,021; 0,840
 81;12;NORTH C;Democrat;REDDEN  M.; 0,020; 0,838
 81;98;NORTH D;Republican;BURDICK  U.; 0,015;-0,089
 81;98;NORTH D;Republican;LEMKE  W.; 0,144;-0,076
 81; 1;OHIO;Republican;ELSTON  C.; 0,345;-0,566
 81; 2;OHIO;Democrat;WAGNER  E.;-0,241;-0,546
 81; 3;OHIO;Democrat;BREEN  E.;-0,265;-0,035
 81; 4;OHIO;Republican;MCCULLOCH; 0,352;-0,313
 81; 5;OHIO;Republican;CLEVENGER; 0,574;-0,191
 81; 6;OHIO;Democrat;POLK  J.;-0,063; 0,216
 81; 7;OHIO;Republican;BROWN  C.; 0,369;-0,224
 81; 8;OHIO;Republican;SMITH  F.; 1,416;-0,269
 81; 9;OHIO;Democrat;BURKE  T.;-0,463; 0,228
 81;10;OHIO;Republican;JENKINS  T.; 0,334;-0,273
 81;11;OHIO;Republican;BREHM  W.; 0,288;-0,194
 81;12;OHIO;Republican;VORYS  J.; 0,266;-0,524
 81;13;OHIO;Republican;WEICHEL  A.; 0,285;-0,315
 81;14;OHIO;Democrat;HUBER  W.;-0,396;-0,470
 81;15;OHIO;Democrat;SECREST  R.;-0,031; 0,145
 81;16;OHIO;Democrat;MCSWEENEY;-0,240;-0,027
 81;17;OHIO;Republican;MCGREGOR; 0,383;-0,336
 81;18;OHIO;Democrat;HAYS  W.;-0,151;-0,005
 81;19;OHIO;Democrat;KIRWAN  M.;-0,302;-0,026
 81;20;OHIO;Democrat;FEIGHAN  M.;-0,258;-0,050
 81;21;OHIO;Democrat;CROSSER  R.;-0,308;-0,445
 81;22;OHIO;Republican;BOLTON  F.; 0,208;-0,597
 81;99;OHIO;Democrat;YOUNG  S.;-0,113;-0,290
 81; 1;OKLAHOM;Democrat;GILMER  W.;-0,093; 0,898
 81; 2;OKLAHOM;Democrat;STIGLER  W.;-0,166; 0,461
 81; 3;OKLAHOM;Democrat;ALBERT  C.;-0,224; 0,730
 81; 4;OKLAHOM;Democrat;STEED  T.;-0,152; 0,654
 81; 5;OKLAHOM;Democrat;MONRONEY;-0,199; 0,478
 81; 6;OKLAHOM;Democrat;MORRIS  T.;-0,139; 0,508
 81; 7;OKLAHOM;Democrat;WICKERSHAM;-0,105; 0,611
 81; 8;OKLAHOM;Democrat;WILSON  G.;-0,107; 0,506
 81; 1;OREGON;Republican;NORBLAD  A.; 0,184;-0,233
 81; 2;OREGON;Republican;STOCKMAN; 0,201; 0,080
 81; 3;OREGON;Republican;ANGELL  H.; 0,067;-0,519
 81; 4;OREGON;Republican;ELLSWORTH; 0,263;-0,195
 81; 1;PENNSYL;Democrat;BARRETT  W.;-0,409; 0,025
 81; 2;PENNSYL;Democrat;GRANAHAN;-0,378;-0,208
 81; 3;PENNSYL;Republican;SCOTT  HARD; 0,175;-0,885
 81; 4;PENNSYL;Democrat;CHUDOFF  E.;-0,554;-0,411
 81; 5;PENNSYL;Democrat;GREEN  W.;-0,444;-0,361
 81; 6;PENNSYL;Republican;SCOTT  HUGH; 0,149;-0,883
 81; 7;PENNSYL;Republican;JAMES  B.; 0,246;-0,532
 81; 8;PENNSYL;Republican;LICHTENWALT; 0,229;-0,670
 81; 9;PENNSYL;Republican;DAGUE  P.; 0,278;-0,516
 81;10;PENNSYL;Democrat;O'NEILL  H.;-0,381; 0,081
 81;11;PENNSYL;Democrat;FLOOD  D.;-0,312; 0,231
 81;12;PENNSYL;Republican;FENTON  I.; 0,196;-0,556
 81;13;PENNSYL;Democrat;RHODES  G.;-0,340;-0,095
 81;14;PENNSYL;Republican;GILLETTE; 0,414;-0,121
 81;15;PENNSYL;Republican;RICH  R.; 0,672;-0,016
 81;16;PENNSYL;Republican;MCCONNELL; 0,260;-0,510
 81;17;PENNSYL;Republican;SIMPSON  R.; 0,376;-0,414
 81;18;PENNSYL;Republican;KUNKEL  J.; 0,150;-0,568
 81;19;PENNSYL;Republican;GAVIN  L.; 0,265;-0,285
